三菱電機,HK-KT053W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),1.3A(定格)/4.6A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ40mm角。定格出力0.05kW、定格トルク0.16N・m、定格回転速度3000r/min、質量0.27kg(ブレーキなし)。ブレーキ付きはHK-KT053WB(DC24Vブレーキ)。本機種は200V/400Vどちらのサーボアンプにも接続可能な兼用巻線(総合カタログD-50ページにも同一形名で400V仕様記載あり)。総合カタログD-46ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT13W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),1.2A(定格)/4.6A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ40mm角。定格出力0.1kW、定格トルク0.32N・m、定格回転速度3000r/min、質量0.37kg(ブレーキなし)。ブレーキ付きはHK-KT13WB。本機種は200V/400Vどちらのサーボアンプにも接続可能な兼用巻線(総合カタログD-50ページにも同一形名で400V仕様記載あり)。総合カタログD-46ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT1M3W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),1.2A(定格)/4.5A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ40mm角。定格出力0.15kW、定格トルク0.48N・m、定格回転速度3000r/min、質量0.47kg(ブレーキなし)。ブレーキ付きはHK-KT1M3WB。本機種は200V/400Vどちらのサーボアンプにも接続可能な兼用巻線(総合カタログD-50ページにも同一形名で400V仕様記載あり)。総合カタログD-46ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT13UW,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),1.1A(定格)/4.6A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ60mm角。定格出力0.1kW、定格トルク0.32N・m、定格回転速度3000r/min、質量0.57kg(ブレーキなし)。ブレーキ付きはHK-KT13UWB。総合カタログD-46ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT23W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),1.4A(定格)/5.4A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ60mm角。定格出力0.2kW、定格トルク0.64N・m、定格回転速度3000r/min、質量0.77kg(ブレーキなし)。ブレーキ付きはHK-KT23WB。総合カタログD-46ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT43W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),2.6A(定格)/9.8A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ60mm角。定格出力0.4kW、定格トルク1.3N・m、定格回転速度3000r/min、質量1.2kg(ブレーキなし)。ブレーキ付きはHK-KT43WB。総合カタログD-46ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT63W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),4.5A(定格)/19A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ60mm角。定格出力0.6kW、定格トルク1.9N・m、定格回転速度3000r/min、質量1.5kg(ブレーキなし)。ブレーキ付きはHK-KT63WB。総合カタログD-46ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT23UW,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),1.5A(定格)/5.9A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ80mm角。定格出力0.2kW、定格トルク0.64N・m、定格回転速度3000r/min、質量1.2kg(ブレーキなし)。ブレーキ付きはHK-KT23UWB。総合カタログD-47ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT43UW,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),2.1A(定格)/9.2A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ80mm角。定格出力0.4kW、定格トルク1.3N・m、定格回転速度3000r/min、質量1.5kg(ブレーキなし)。ブレーキ付きはHK-KT43UWB。総合カタログD-47ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT7M3W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),4.7A(定格)/20A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ80mm角。定格出力0.75kW、定格トルク2.4N・m、定格回転速度3000r/min、質量2.2kg(ブレーキなし)。ブレーキ付きはHK-KT7M3WB。総合カタログD-47ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT103W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),5.0A(定格)/21A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ80mm角。定格出力1.0kW、定格トルク3.2N・m、定格回転速度3000r/min、質量2.4kg(ブレーキなし)。ブレーキ付きはHK-KT103WB。総合カタログD-47ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT63UW,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),3.2A(定格)/12A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ90mm角。定格出力0.6kW、定格トルク1.9N・m、定格回転速度3000r/min、質量2.3kg(ブレーキなし)。ブレーキ付きはHK-KT63UWB。総合カタログD-48ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT7M3UW,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),4.0A(定格)/16A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ90mm角。定格出力0.75kW、定格トルク2.4N・m、定格回転速度3000r/min、質量2.7kg(ブレーキなし)。ブレーキ付きはHK-KT7M3UWB。総合カタログD-48ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT103UW,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),4.9A(定格)/21A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ90mm角。定格出力1.0kW、定格トルク3.2N・m、定格回転速度3000r/min、質量3.6kg(ブレーキなし)。ブレーキ付きはHK-KT103UWB。総合カタログD-48ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT153W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),8.7A(定格)/34A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ90mm角。定格出力1.5kW、定格トルク4.8N・m、定格回転速度3000r/min、質量4.4kg(ブレーキなし)。ブレーキ付きはHK-KT153WB。総合カタログD-48ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT203W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),11A(定格)/34A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量)。フランジ90mm角。定格出力2.0kW、定格トルク6.4N・m、定格回転速度3000r/min、質量5.9kg(ブレーキなし)。ブレーキ付きはHK-KT203WB。総合カタログD-48ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
三菱電機,HK-KT202W,servo_motor,AC200V(対応サーボアンプ:200V系/MR-J5),9.0A(定格)/30A(瞬時最大),"U,V,W,PE",-,回転型サーボモータHK-KTシリーズ(低慣性/小容量、低速タイプ)。フランジ90mm角。定格出力2.0kW、定格トルク9.5N・m、定格回転速度2000r/min、質量5.9kg(ブレーキなし)。ブレーキ付きはHK-KT202WB。総合カタログD-48ページ標準仕様表より。端子はU/V/W/PEの一般名称で記載、現物ラベル/取扱説明書で要確認
