KEYENCE,KV-C64XC,plc_unit,DC24Vモード(定格DC24V4.1mA),内部消費電流25mA以下,コネクタ(MIL規格)64点,入力64点・32点/1コモン(2端子)×2,入力ユニット(KV-B16XC/C32XCの64点版)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-B8RC,plc_unit,AC250V/DC30V2A(定格負荷),内部消費電流65mA以下,脱着式端子台8点(独立コモン),出力8点(独立)・リレー出力,出力ユニット(8点独立コモン版、KV-B16RCの姉妹機種)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-B16TCP,plc_unit,DC30V0.2A(定格負荷),内部消費電流30mA以下,脱着式端子台16点,出力16点・16点/1コモン(2端子)・トランジスタ(ソース),出力ユニット(KV-B16TDのソース出力版)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-C32TD,plc_unit,DC30V0.2A(定格負荷),内部消費電流65mA以下,コネクタ(MIL規格)32点,出力32点・32点/1コモン(2端子)・MOSFET(シンク・過電流保護機能あり),出力ユニット(32点シンク出力)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-C64TD,plc_unit,DC30V0.2A(定格負荷),内部消費電流120mA以下,コネクタ(MIL規格)64点,出力64点・64点/1コモン(4端子)・MOSFET(シンク・過電流保護機能あり),出力ユニット(64点シンク出力)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-B8XTD,plc_unit,DC30V0.3A(出力定格),内部消費電流30mA以下,脱着式端子台(入力8点+出力8点),入力8点+出力8点(MOSFETシンク・過電流保護あり),入出力混合ユニット(8+8点)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-C32XTD,plc_unit,DC30V0.2A(出力定格),内部消費電流65mA以下,コネクタ(MIL規格、入力32点+出力32点),入力32点+出力32点(MOSFETシンク・過電流保護あり),入出力混合ユニット(32+32点)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-XH04ML,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流160mA以下,MECHATROLINK-IIIコネクタ×1ポート,制御軸数4軸(仮想軸含む),位置決め・モーションユニット(X-Unit)・KV-XH16MLの4軸版・制御周期500μs~・種別コードに該当なし、新規種別が必要
KEYENCE,KV-ML16V,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流本体200mA以下/外部I/O120mA以下,MECHATROLINK-IIポート(1ポート末端接続のみ),制御軸数16軸(仮想軸含む),位置決め・モーションユニット(S-Unit、MECHATROLINK-II対応)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-MC40V,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流本体180mA以下/外部I/O130mA以下,差動ラインドライバ出力(パルス列),制御軸数4軸+1軸(仮想軸),位置決め・モーションユニット(パルス列出力、最大4Mpps)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-MC20V,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流本体120mA以下/外部I/O80mA以下,差動ラインドライバ出力(パルス列),制御軸数2軸,位置決め・モーションユニット(パルス列出力、KV-MC40Vの2軸版)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-MX1,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流本体30mA以下/外部I/O100mA以下,エンコーダ入力(INC4点、ABS2点),-,機能拡張ユニット(KV-ML16V/MC40V/MC20V用、高速カウンタ機能追加)・入力周波数最大6.4MHz・種別コードに該当なし、新規種別が必要
KEYENCE,KV-SH04PL,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流200mA以下/外部I/O260mA以下,差動ラインドライバ出力/オープンコレクタ出力(外部スイッチで切換),制御軸数4軸,高速位置決めユニット(S-Unit)・標準モード制御周期500μs/高速モード62.5μs~・種別コードに該当なし、新規種別が必要
KEYENCE,KV-SSC02,plc_unit,DC5V/12V/24V入力(センサ電源に応じ選択),内部消費電流190mA以下,外部端子(ch0/ch1)・内部クロック(0.05μs、1μs、10μs、100μs),入力周波数単相4MHz(2相4逓倍時16MHz)・計数範囲32ビット・2ch,高速カウンタユニット(S-Unit)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-SC20V,plc_unit,DC5V/12V/24V入力(センサ電源に応じ選択),内部消費電流95mA以下,外部端子(ch0/ch1),入力周波数単相1MHz(2相4逓倍時4MHz)・計数範囲32ビット・2ch,高速カウンタユニット(KV-SSC02の廉価版)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-LH20V,plc_unit,RS-485(2線式),内部消費電流120mA以下,RS-485端子・通信プロトコルModbus RTU,位置決めポイント数1~8軸・制御方式PTP(独立)/速度制御,通信型位置決めユニット・オリエンタルモータ製ステッピングモータ使用時対応・種別コードに該当なし、新規種別が必要
KEYENCE,KV-LE21V,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流80mA以下,RJ-45(10BASE-T/100BASE-TX),-,Ethernetユニット(S-Unit)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-FL20V,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流80mA以下,専用コネクタ(IEEE802.3準拠、CSMA/CD方式),-,FL-netユニット・伝送速度10Mbps/100Mbps自動切換・最大ノード数254台・種別コードに該当なし、新規種別が必要
KEYENCE,KV-LM21V,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流120mA以下,端子台(マルチドロップ方式、分岐不可),-,高速マルチリンクユニット・通信速度19200~2.0Mbps・種別コードに該当なし、新規種別が必要
KEYENCE,KV-CL20,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流170mA以下,CC-Link専用コネクタ,-,CC-Linkマスタ・ローカルユニット・Ver.2.00/Ver.1.10・最大接続局数64局(マスタ時)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-RC16BX,plc_unit,DC11.4~26.4V,内部消費電流11.4V時140mA以下/26.4V時70mA以下,CC-Link専用コネクタ+入力端子16点,占有局数1局・入力16点(24Vモード),CC-Linkリモートi/oユニット(入力形)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-RC4AD,plc_unit,電圧-10~+10V等複数レンジ選択可/電流0~20mA・4~20mA,内部消費電流210mA以下,CC-Link専用コネクタ,占有局数入力4点(アナログ入力),CC-Linkリモートアナログユニット・変換速度200μs/ch・種別コードに該当なし、新規種別が必要
KEYENCE,KV-DN20,plc_unit,DC24V(CPUユニットより供給),内部消費電流内部回路45mA以下+通信コネクタ25mA以下,DeviceNet専用コネクタ(5線式),-,DeviceNetユニット・伝送速度500/250/125kbps・最大接続ノード数64台・種別コードに該当なし、新規種別が必要
KEYENCE,KL-N20V,plc_unit,DC24Vに準ずる(CPUユニットより供給),内部消費電流80mA以下,KL-LINK専用ケーブル(2芯シールド線),-,KLマスタユニット・通信速度5Mbps/2.5Mbps/625kbps/156kbps切替・子局最大接続129台・種別コードに該当なし、新規種別が必要
KEYENCE,KL-16BX,plc_unit,DC10.8~26.4V,内部消費電流75mA以下,KL-LINK専用コネクタ+入力端子16点,入力16点(24Vモード),KL-LINKリモートI/Oユニット(入力形)・種別コードに該当なし、新規種別が必要
KEYENCE,KL-4AD,plc_unit,DC24V±10%,内部消費電流150mA以下,KL-LINK専用コネクタ,アナログ入力4点,KL-LINKリモートアナログユニット・変換速度高速モード200μs/ch・種別コードに該当なし、新規種別が必要
KEYENCE,KV-NC16EX,plc_unit,DC24Vモード(定格DC24V5.2mA)/DC5Vモード(定格DC5V1mA),内部消費電流20mA以下,コネクタ16点,入力16点・16点/1コモン(2端子),EtherNet/IP拡張入力ユニット・種別コードに該当なし、新規種別が必要
KEYENCE,KV-N8EX,plc_unit,DC24Vモード(定格DC24V5.3mA)/DC5Vモード(定格DC5V1mA),内部消費電流20mA以下,端子台8点,入力8点・8点/1コモン(2端子),EtherNet/IP拡張入力ユニット(端子台形)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-NC8ER,plc_unit,AC250V/DC30V2A(定格負荷),内部消費電流70mA以下,ヨーロピアン端子台8点,出力8点・4点/1コモン(8端子)・リレー出力,EtherNet/IP拡張出力ユニット(リレー形)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-N8ET(P),plc_unit,DC30V0.5A(定格負荷),内部消費電流30mA以下,端子台8点,出力8点・8点/1コモン(4端子)・MOSFET(過電流保護機能あり),EtherNet/IP拡張出力ユニット(トランジスタ形)・種別コードに該当なし、新規種別が必要
