三菱電機,SD-T12,contactor,DC12V・DC24V・DC48V・DC100V・DC110V・DC125V・DC200V・DC220V(標準:DC24V、極性あり:A1+/A2-),20A,"コイル:A1,A2 / 主接点:1,3,5,2,4,6 / 補助:13,14,21,22",1a1b(2a),直流操作形電磁接触器。三菱電機電磁開閉器カタログ4.3節(p93)。MR-J5サーボ回路DC電源側選定表(2.18.1)対応品。組合せサーマルリレーTH-T18(BC) 0.12~11A。端子番号は電磁開閉器カタログp.95の接点構成図より。コイルはA1=(+)/A2=(-)極性あり。2a仕様は補助端子13・14・23・24,三菱電磁開閉器 p.95,https://drive.google.com/file/d/1pz1HSBqivv4idruxrFeaQJXuoZ-P36vx/view
三菱電機,MSOD-T12,starter,DC12V・DC24V・DC48V・DC100V・DC110V・DC125V・DC200V・DC220V(標準:DC24V、極性あり:A1+/A2-),20A,"コイル:A1,A2 / 主接点:1,3,5,2,4,6 / 補助:13,14,21,22 / サーマル接点:95,96,97,98",1a1b(2a),直流操作形電磁開閉器(サーマルリレーTH-T18組込、ヒータ呼び0.12~11A)。MR-J5サーボ回路DC電源側選定表対応品。端子番号は電磁開閉器カタログp.95の接点構成図より。コイルはA1=(+)/A2=(-)極性あり。2a仕様は補助端子13・14・23・24,三菱電磁開閉器 p.95,https://drive.google.com/file/d/1pz1HSBqivv4idruxrFeaQJXuoZ-P36vx/view
三菱電機,SD-T21,contactor,DC12V・DC24V・DC48V・DC100V・DC110V・DC125V・DC200V・DC220V(標準:DC24V、極性あり:A1+/A2-),32A,"コイル:A1,A2 / 主接点:1,3,5,2,4,6 / 補助:13,14,21,22,43,44,31,32",2a2b,直流操作形電磁接触器。三菱電機電磁開閉器カタログ4.3節(p93)。MR-J5サーボ回路DC電源側選定表(2.18.1/2.18.2)対応品。組合せサーマルリレーTH-T25(BC) 0.24~15A。端子番号は電磁開閉器カタログp.96の接点構成図より。コイルはA1=(+)/A2=(-)極性あり,三菱電磁開閉器 p.96,https://drive.google.com/file/d/1V6ehd5nBfcFOrShFIM45PbqDvACRdmRt/view
三菱電機,MSOD-T21,starter,DC12V・DC24V・DC48V・DC100V・DC110V・DC125V・DC200V・DC220V(標準:DC24V、極性あり:A1+/A2-),32A,"コイル:A1,A2 / 主接点:1,3,5,2,4,6 / 補助:13,14,21,22,43,44,31,32 / サーマル接点:95,96,97,98",2a2b,直流操作形電磁開閉器(サーマルリレーTH-T25組込、ヒータ呼び0.24~15A)。MR-J5サーボ回路DC電源側選定表対応品。端子番号は電磁開閉器カタログp.96の接点構成図より。コイルはA1=(+)/A2=(-)極性あり,三菱電磁開閉器 p.96,https://drive.google.com/file/d/1V6ehd5nBfcFOrShFIM45PbqDvACRdmRt/view
三菱電機,SD-T35,contactor,DC12V・DC24V・DC48V・DC100V・DC110V・DC125V・DC200V・DC220V(標準:DC24V),60A,"コイル:A1,A2 / 主接点:1,3,5,2,4,6 / 補助:13,14,21,22,43,44,31,32",2a2b,直流操作形電磁接触器。三菱電機電磁開閉器カタログ4.3節(p93)。MR-J5サーボ回路DC電源側選定表(2.18.1/2.18.2)対応品。組合せサーマルリレーTH-T25(BC)0.24~22A/TH-T50(BC)29A。端子番号は電磁開閉器カタログp.98の接点構成図より。コイルはA1=(+)/A2=(-)極性あり,三菱電磁開閉器 p.98,https://drive.google.com/file/d/1pni3yf1XzN8HwLqpjQEVi9Cp-iykGNgi/view
三菱電機,MSOD-T35,starter,DC12V・DC24V・DC48V・DC100V・DC110V・DC125V・DC200V・DC220V(標準:DC24V),60A,"コイル:A1,A2 / 主接点:1,3,5,2,4,6 / 補助:13,14,21,22,43,44,31,32 / サーマル接点:95,96,97,98",2a2b,直流操作形電磁開閉器(サーマルリレー組込)。MR-J5サーボ回路DC電源側選定表対応品。端子番号は電磁開閉器カタログp.98の接点構成図より。コイルはA1=(+)/A2=(-)極性あり,三菱電磁開閉器 p.98,https://drive.google.com/file/d/1pni3yf1XzN8HwLqpjQEVi9Cp-iykGNgi/view
三菱電機,SD-T50,contactor,DC12V・DC24V・DC48V・DC100V・DC110V・DC125V・DC200V・DC220V(標準:DC24V),80A,"コイル:A1,A2 / 主接点:1,3,5,2,4,6 / 補助:13,14,21,22,43,44,31,32",2a2b,直流操作形電磁接触器。三菱電機電磁開閉器カタログ4.3節(p93)。MR-J5サーボ回路DC電源側選定表(2.18.1/2.18.2)対応品。組合せサーマルリレーTH-T25(BC)0.24~22A/TH-T50(BC)29~42A。端子番号は電磁開閉器カタログp.98の接点構成図より。コイルはA1=(+)/A2=(-)極性あり,三菱電磁開閉器 p.98,https://drive.google.com/file/d/1pni3yf1XzN8HwLqpjQEVi9Cp-iykGNgi/view
三菱電機,MSOD-T50,starter,DC12V・DC24V・DC48V・DC100V・DC110V・DC125V・DC200V・DC220V(標準:DC24V),80A,"コイル:A1,A2 / 主接点:1,3,5,2,4,6 / 補助:13,14,21,22,43,44,31,32 / サーマル接点:95,96,97,98",2a2b,直流操作形電磁開閉器(サーマルリレー組込)。MR-J5サーボ回路DC電源側選定表対応品。端子番号は電磁開閉器カタログp.98の接点構成図より。コイルはA1=(+)/A2=(-)極性あり,三菱電磁開閉器 p.98,https://drive.google.com/file/d/1pni3yf1XzN8HwLqpjQEVi9Cp-iykGNgi/view
三菱電機,SD-T65,contactor,DC12V・DC24V・DC48V・DC100V・DC110V・DC125V・DC200V・DC220V(標準:DC24V),100A,"コイル:A1,A2 / 主接点:1,3,5,2,4,6 / 補助:13,14,21,22,43,44,31,32",2a2b,直流操作形電磁接触器。三菱電機電磁開閉器カタログ4.3節(p93)。MR-J5サーボ回路DC電源側選定表(2.18.1)対応品。組合せサーマルリレーTH-T65 15~54A。端子番号は電磁開閉器カタログp.99の接点構成図より。コイルはA1=(+)/A2=(-)極性あり,三菱電磁開閉器 p.99,https://drive.google.com/file/d/13h8BKoRQ3aZdy2kaCc6Fcjf_ZqKPt8KW/view
三菱電機,MSOD-T65,starter,DC12V・DC24V・DC48V・DC100V・DC110V・DC125V・DC200V・DC220V(標準:DC24V),100A,"コイル:A1,A2 / 主接点:1,3,5,2,4,6 / 補助:13,14,21,22,43,44,31,32 / サーマル接点:95,96,97,98",2a2b,直流操作形電磁開閉器(サーマルリレー組込)。MR-J5サーボ回路DC電源側選定表対応品。端子番号は電磁開閉器カタログp.99の接点構成図より。コイルはA1=(+)/A2=(-)極性あり,三菱電磁開閉器 p.99,https://drive.google.com/file/d/13h8BKoRQ3aZdy2kaCc6Fcjf_ZqKPt8KW/view
