KEYENCE,KV-XD02,plc_unit,KV-8000シリーズCPUユニットに準ずる,内部消費電流500mA以下,RJ-45 8極モジュラコネクタ×2PORT,-,データ活用ユニット(X-Unit)・KV-8000シリーズ専用(最大接続台数1台)・伝送速度100Mbps/1000Mbps・種別コードに該当なし、新規種別が必要
KEYENCE,KV-NC16EXE,plc_unit,DC24Vモード(定格DC24V5.2mA)/DC5Vモード(定格DC5V1mA),内部消費電流20mA以下,ヨーロピアン端子台16点,入力16点・16点/1コモン(16端子),EtherNet/IP拡張入力ユニット(欧州端子台形)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-NC32EX,plc_unit,DC24Vモード(定格DC24V5.2mA)/DC5Vモード(定格DC5V1mA),内部消費電流20mA以下,コネクタ32点,入力32点・32点/1コモン(2端子),EtherNet/IP拡張入力ユニット(32点コネクタ形)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-N16EX,plc_unit,DC24Vモード(定格DC24V5.3mA),内部消費電流20mA以下,端子台16点,入力16点・16点/1コモン(2端子),EtherNet/IP拡張入力ユニット(16点端子台形)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-NC16ET(P),plc_unit,DC30V0.2A(定格負荷),内部消費電流30mA以下,コネクタ16点,出力16点・16点/1コモン(2端子)・MOSFET(過電流保護機能あり),EtherNet/IP拡張出力ユニット(16点コネクタ形、トランジスタ)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-NC16ET(P)E,plc_unit,DC30V0.2A(定格負荷),内部消費電流30mA以下,ヨーロピアン端子台16点,出力16点・16点/1コモン(16端子)・MOSFET(過電流保護機能あり),EtherNet/IP拡張出力ユニット(欧州端子台形、トランジスタ)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-NC32ET(P),plc_unit,DC30V0.2A(定格負荷),内部消費電流50mA以下,コネクタ32点,出力32点・32点/1コモン(2端子)・MOSFET(過電流保護機能あり),EtherNet/IP拡張出力ユニット(32点コネクタ形、トランジスタ)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-N16ER,plc_unit,AC250V/DC30V2A(定格負荷),内部消費電流100mA以下,端子台16点(独立コモン),出力16点(独立)・リレー出力,EtherNet/IP拡張出力ユニット(16点端子台形、リレー)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-N16ET(P),plc_unit,DC30V0.5A(定格負荷),内部消費電流40mA以下,端子台16点,出力16点・16点/1コモン(8端子)・MOSFET(過電流保護機能あり),EtherNet/IP拡張出力ユニット(16点端子台形、トランジスタ)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-NC32EXT,plc_unit,DC24Vモード(定格DC24V5.2mA),内部消費電流60mA以下,コネクタ(入力32点+出力32点),入力32点+出力32点(MOSFET出力・過電流保護あり),EtherNet/IP拡張入出力ユニット(32+32点)・種別コードに該当なし、新規種別が必要
KEYENCE,KV-N8EXT,plc_unit,DC24Vモード(定格DC24V5.3mA),内部消費電流30mA以下,端子台(入力8点+出力8点),入力8点+出力8点(MOSFET出力・過電流保護あり),EtherNet/IP拡張入出力ユニット(8+8点、トランジスタ出力形)・種別コードに該当なし、新規種別が必要
